<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-06-27,42.61768466181239,43.64870280158645,42.158672264356944,43.6133918762207,6830500,0
2005-06-28,43.85351056046427,44.10067367553711,43.26738612133626,44.10067367553711,3937100,1
2005-06-29,44.1006731583103,44.22778500026346,43.35918920948124,43.54985427856445,3215800,1
2005-06-30,46.254486777565695,47.2078224504049,45.40707848786207,46.60757446289063,17247000,0
2005-07-01,46.45222612849757,46.5793379411213,45.505953491614434,45.67543411254883,6861500,1
2005-07-05,45.40708871640282,46.212128389274135,45.31528244941585,46.198001861572266,3317300,0
2005-07-06,46.25450002545505,46.68526755594412,45.336469625598205,45.400028228759766,3954300,1
2005-07-07,45.18111503849735,46.02852630615234,44.80684282860358,46.02852630615234,5567400,1
2005-07-08,45.95085144042969,46.07090001339706,45.55539478232874,45.95085144042969,3715300,1
2005-07-11,46.07795825745431,46.24743889421524,45.74605486084877,45.88022994995117,2037100,1
2005-07-12,45.87315457901884,45.88021784176341,45.30115421359887,45.40708160400391,2920800,0
2005-07-13,45.40709954740268,45.823740623230286,45.33647766743128,45.604827880859375,3112700,1
2005-07-14,45.86610944105872,46.06384316220842,45.45653163076685,45.604827880859375,2257000,1
2005-07-15,45.60480880489462,45.81665819311563,45.35764849145805,45.724857330322266,2023300,1
2005-07-18,45.72486340390032,45.80254313954003,45.37177565560766,45.71780014038086,1902500,1
2005-07-19,45.9014102093504,46.25449798019156,45.64012331935889,45.82373046875,2226400,0
2005-07-20,45.8237272000693,46.80531070197443,45.64012006377519,46.66407775878906,2610000,1
2005-07-21,46.73471261658889,46.82651352700622,46.38868799826896,46.402809143066406,4864100,0
2005-07-22,46.18388402694724,46.81237986236878,46.08501987672534,46.74882125854493,2629100,0
2005-07-25,46.60759143779832,47.16547083031931,46.5934702958261,46.64290237426758,2962700,0
2005-07-26,47.03837024669232,47.39852141154435,46.69940349370915,46.85476303100587,4117700,1
2005-07-27,47.80808909843368,47.98463301000499,47.0101125577007,47.10191345214844,5188800,0
2005-07-28,47.10895832952916,47.15132712770719,46.32510323709258,46.60757446289063,4947300,1
2005-07-29,46.755879858508,47.18664735051214,46.61464691162109,46.61464691162109,3560000,0
2005-08-01,46.81945965232986,46.95362939630695,46.35338101875278,46.431060791015625,2367900,0
2005-08-02,46.431038867468,46.89005401746035,46.38867006176428,46.84062194824219,2318300,1
2005-08-03,46.59346825734743,47.08778902013555,46.50166198162089,47.06660461425781,2238100,0
2005-08-04,47.05953900312461,47.15133988658129,46.61465033879954,46.79825210571289,2651100,0
2005-08-05,46.69939368077337,46.97480175258472,46.6146560511038,46.74176788330078,2142300,0
2005-08-08,46.819458325713306,46.96069133253813,46.353379705342434,46.60054016113281,2242400,1
2005-08-09,46.81944550247309,47.65979082200066,46.58640625611408,47.40556716918945,3282400,1
2005-08-10,47.604029944524406,47.71743756091886,46.498274589652304,46.753448486328125,3096800,0
2005-08-11,46.859785188141366,47.71036148071289,46.81016832787189,47.71036148071289,3112400,0
2005-08-12,47.710351387541806,47.845028011710326,46.85268560841976,47.16456604003906,2823000,0
2005-08-15,47.06534590792428,47.972628798359885,47.029902973084646,47.816688537597656,2160100,1
2005-08-16,47.774143465393415,48.000964103128034,46.97317886352539,46.97317886352539,3280800,1
2005-08-17,47.05823964059388,47.90173144019342,47.05114997456016,47.504791259765625,2432800,0
2005-08-18,47.44809946462284,47.61821362799475,46.93066189925059,47.228363037109375,2912600,1
2005-08-19,47.27799933320481,47.80961104418313,47.150412306256655,47.59696960449219,2281600,0
2005-08-22,47.76704814080965,48.46877356069802,47.73160522343117,48.050575256347656,3433000,0
2005-08-23,47.95136567735175,48.1285695376466,47.59695795676206,47.79542541503906,2310200,0
2005-08-24,47.70326636897352,48.16399193474141,47.54732615564799,47.582763671875,3524400,0
2005-08-25,47.58276644276322,47.77414959129155,47.52606533193193,47.63947296142578,2529100,0
2005-08-26,47.59694880588733,47.59694880588733,46.84560090536332,47.00154113769531,2822300,0
2005-08-29,46.85268077246479,47.958436094150905,46.8314171830184,47.90172958374024,2974400,0
2005-08-30,47.70326418665949,47.880467983180765,47.10076695222259,47.30632400512695,3158600,0
2005-08-31,47.41973689868378,47.561497772373976,46.810155407720686,47.504791259765625,3137700,0
2005-09-01,47.24255148164443,47.38431241048455,46.6896762882021,46.77473068237305,4073800,0
2005-09-02,45.98084398763125,46.023371169140944,45.32873259735681,45.605167388916016,6810400,1
2005-09-06,45.62644585229055,46.391962317418425,45.541386063795485,46.0942611694336,4783600,0
2005-09-07,45.9312288846077,45.94540280970571,45.36417453972868,45.71858215332031,4501900,1
2005-09-08,45.93123895432205,46.00211941101362,45.59100519123744,45.78238296508789,4331600,1
2005-09-09,45.95250844693738,46.51955758106297,45.90997584119911,46.35653305053711,4205100,0
2005-09-12,46.17930798842868,46.39194928819794,45.888691181897805,46.17221832275391,2733300,0
2005-09-13,46.17223951322567,46.53373691892003,46.15097591427298,46.35653305053711,2891500,0
2005-09-14,46.36361311457591,46.56208054079613,45.34291731363562,45.49176788330078,3534900,1
2005-09-15,45.49885830316844,46.21475790132556,45.328741432226565,46.12970352172852,4252500,1
2005-09-16,46.39195805958451,46.39195805958451,45.69732211137328,45.93123245239258,5205900,1
2005-09-19,45.71858195023278,45.78946239107004,44.67662270564893,45.435054779052734,3725400,1
2005-09-20,45.25786307457048,45.69024090947184,44.89636840337537,44.97433853149414,3842600,0
2005-09-21,44.27968198076543,44.88217375894303,43.953624966399246,44.237152099609375,4645800,1
2005-09-22,44.194637895560085,44.52069502558809,43.9819938221791,44.308048248291016,3215700,1
2005-09-23,44.343481641978734,44.9743267623418,44.230071313642846,44.797122955322266,3297800,1
2005-09-26,46.42739103721309,46.74635568273359,45.53428245879331,45.83907318115234,5909100,1
2005-09-27,46.065909533490775,47.28507283915038,45.97376548190753,47.17166519165039,5461200,1
2005-09-28,47.13621477591591,47.72453273941962,47.001538146050144,47.63947296142578,4806800,0
2005-09-29,47.455161410727165,47.73868848825333,47.044052826534895,47.68907165527344,2482700,0
2005-09-30,47.5969486527465,48.37664440406623,47.34886437839453,48.16399765014648,3151400,0
2005-10-03,48.142745656896224,48.1923625237224,47.490636719228505,47.58987045288086,3238800,1
2005-10-04,47.809589998834646,48.539674303115575,47.809589998834646,48.16399765014648,3693600,0
2005-10-05,47.80958760701618,47.95844357201199,47.39847886201341,47.526065826416016,3579300,0
2005-10-06,47.88047816861404,48.36955707372779,47.71744826168823,48.14982604980469,3787900,0
2005-10-07,47.99388524581808,47.99388524581808,47.24254272808258,47.70327377319336,3607600,0
2005-10-10,47.53314769135114,48.24905258932069,47.29215310841289,48.12855529785156,2435400,0
2005-10-11,47.88048589364868,48.05060008775047,47.178754703292455,47.27798843383789,3213500,0
2005-10-12,47.348863071435375,48.12855880123335,47.27797721686438,47.95135498046875,4424500,0
2005-10-13,47.68200642734711,47.93009612721723,46.95192747884971,47.12913131713867,4219300,1
2005-10-14,47.21417527404804,48.04348766126808,47.20708560870089,47.84502029418945,4260700,0
2005-10-17,47.59694149739994,47.80958281152128,47.10785728160853,47.66073226928711,4333800,0
2005-10-18,47.56859011262045,47.73161458574602,47.17165531770845,47.575679779052734,4779400,1
2005-10-19,47.39847010573126,48.48295639889229,47.36302718578823,48.461692810058594,4449300,0
2005-10-20,48.55385000429649,48.89408374143682,47.62530365442853,47.70327377319336,4343600,1
2005-10-21,47.68909112696781,47.88047428076808,46.661311135095616,46.79598236083984,7277400,0
2005-10-24,47.13622081702746,48.0435036005833,46.959016979369466,47.71744918823242,4353200,0
