date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050
2026-01-09,2342628.4620842068,1937811.733520605,2127222.1035317183,1385974.770179291,1693258.892281731,1237507.731246775,2003907.8446553247,1696503.2203366654,2071163.8735201294
2026-01-12,2355677.284243457,1952067.9495711336,2140094.0326428674,1390111.564430433,1708346.8007153275,1226491.1736419674,2018839.513749675,1712092.5487836562,2085989.6710775013
2026-01-13,2370366.36310724,1957707.5265827265,2152793.403620901,1386175.9749534682,1699864.5826208582,1212821.2398701045,2029517.4127437945,1719930.205527219,2096367.6841229182
2026-01-14,2377729.3524546367,1967219.1655823083,2163469.524582128,1397891.3209134925,1720092.594027022,1225153.6335908645,2037883.970282536,1733067.9757688467,2097850.354368143
2026-01-15,2368229.276250972,1965439.1720465568,2154492.685602872,1410627.1951166764,1737600.9651567414,1229814.6918742124,2026630.079615128,1725719.4273133778,2094885.2401014117
2026-01-16,2421728.9588896213,2000087.8491964424,2194412.114416344,1423285.1390901925,1765580.5230032196,1218894.482308712,2073906.7840091607,1759220.44606107,2134914.848261573
2026-01-19,2444561.161315752,2014195.221581644,2203550.095395423,1436079.084518804,1781663.5749973827,1198928.482306074,2089466.172063785,1772135.9241887624,2152705.7600856754
2026-01-20,2457013.5102442293,2013170.3595794,2204058.9563354887,1427286.097043885,1763185.3851969785,1196958.8849026356,2095479.4227844216,1778896.4706204103,2152705.7600856754
2026-01-21,2419516.856335297,1984856.4327945325,2167945.368299913,1410729.1496719664,1743936.8000906806,1180300.3384385216,2061629.682883538,1750128.2391390556,2130467.0637496174
2026-01-22,2448825.1480034213,2013177.869715169,2197608.883904417,1424612.5209762878,1782917.2314819235,1194307.645376457,2094038.043432974,1778117.3542643825,2128984.6197281107
2026-01-23,2457594.440647341,2027949.8393502969,2217273.238640476,1421007.4037856972,1786002.167553062,1194171.9725173998,2109724.7542594853,1790183.702771814,2142327.7470402583
2026-01-26,2462692.1944685206,2046336.760454116,2229858.186778451,1442735.4248116987,1808480.5735361984,1202955.1547676595,2114011.941940546,1795953.342723133,2142327.7470402583
2026-01-27,2492711.1246298044,2061389.9837492583,2246077.0722296443,1450807.752144477,1810812.8291107365,1191418.2625701027,2133672.532963281,1810146.4535273283,2166049.113621541
2026-01-28,2534070.800402239,2088356.0678481755,2277606.759103059,1456205.8362112178,1822127.8265236437,1194052.8659124968,2169512.008496857,1837362.03147862,2200148.2670245226
2026-01-29,2508713.919582783,2072519.1251396632,2261170.4001244456,1443061.126623478,1807510.176661536,1192882.8770059384,2151416.4358204217,1822376.3486441767,2186805.1397123747
2026-01-30,2460182.197607545,2043905.565413541,2226901.078430775,1428306.5533310252,1788608.834179313,1177171.1167765125,2119271.522040846,1795910.2408073405,2152705.7600856754
2026-02-02,2435220.964992953,2013371.4338020675,2203409.177646221,1399997.486426312,1745549.1666461364,1176096.269582805,2092728.0821698147,1771281.2153865087,2120089.0507042003
2026-02-03,2435220.964992953,2013371.4338020675,2203409.177646221,1399997.486426312,1745549.1666461364,1176096.269582805,2092728.0821698147,1803281.762365136,2163083.7731310925
2026-02-04,2470198.693549323,2048428.5523587551,2243166.0234943414,1422430.0237239196,1787239.44018155,1194032.678504808,2127316.165321853,1808572.030247918,2161601.329109586
2026-02-05,2443204.7874210025,2027549.1535042808,2218573.110445562,1418513.3720633802,1766356.019001905,1181182.645665494,2099156.909408641,1781208.549275937,2134914.848261573
2026-02-06,2461467.4111930444,2032312.439439108,2229748.073610566,1415026.1662655224,1759769.3155583658,1196775.4954071348,2109024.4996461696,1780180.7764361608,2131949.7339948416
2026-02-09,2509752.0660887845,2071595.9839512615,2276646.109437171,1431167.0369672962,1790324.3296016215,1216682.6440918506,2153445.857317702,1815002.529776149,2192735.3682458363
2026-02-10,2571785.8334636576,2108581.680643725,2328207.3512186,1432284.294622348,1794335.31493639,1237506.7323494966,2206605.7209884524,1852437.2000164092,2238695.4311631764
2026-02-11,2612206.627554983,2142466.214536397,2366867.248212564,1452746.3636959067,1833927.076285016,1255296.304576572,2247546.539657561,1882276.4156490583,2289103.0523687545
2026-02-23,2619119.4475811217,2153992.3882620926,2362153.5760657163,1481697.1286789635,1883011.275487844,1262766.8538925706,2249038.697045681,1891661.0373449656,2295033.5071259337
2026-02-24,2699771.4282431384,2206129.120244678,2423975.594335918,1501206.7876113923,1923811.0179387245,1265535.4658886434,2315138.070193596,1943614.1612766483,2354336.697355422
2026-02-25,2752200.202615709,2253059.598937345,2486173.0077564637,1517612.4763435505,1966354.4078976987,1290305.079840505,2368277.087142702,1983507.7192358708,2404744.318561
2026-02-26,2738587.978143205,2247372.6764616477,2466582.192150425,1516730.299875571,1969616.5373387372,1269584.275191429,2357470.422723634,1983587.140532484,2406226.9888062244
2026-03-02,2703233.768403497,2227562.796158436,2447523.491152075,1503780.6566633226,1943792.185486059,1289517.0690941818,2334045.6647963678,1965697.43877258,2382505.622224942
2026-03-03,2655427.821049928,2187925.2424329747,2399862.1456858125,1479355.4690467364,1904584.840212038,1283693.652727482,2283558.053755861,1922488.5339605357,2335063.1152860946
2026-03-04,2546259.8641482526,2097938.1004226133,2302746.224460524,1419890.8396662446,1813113.1098188665,1227175.2238073624,2187267.0912716715,1838765.5786350148,2241660.5454299073
2026-03-05,2603168.2632438,2140679.418073489,2352675.948904579,1445769.3190502848,1856844.3933942367,1274549.9665786312,2239040.542624919,1886042.0353074705,2295033.5071259337
2026-03-06,2594279.960573025,2141241.249015947,2347392.1134874555,1445789.8690069383,1857295.2369961096,1280723.1961173136,2229433.6538653616,1881930.7251569144,2278725.0393233374
2026-03-09,2493636.038443689,2064672.8289815504,2254548.586050226,1401102.9319252688,1777400.3071565302,1233569.4672929852,2136301.200805245,1798524.2516648662,2182357.355200419
2026-03-10,2539243.527983172,2093010.6832112465,2290325.612715572,1409731.3966785716,1806136.830050112,1247517.7061989664,2177785.1705189715,1835572.536203148,2229799.8621392664
2026-03-11,2633157.2260087887,2162098.568336175,2379140.57112782,1435017.981523126,1860100.915471495,1278953.4657534729,2268987.9599054856,1910756.7175812605,2318754.647483499
2026-03-12,2573885.321093732,2128801.0176766487,2333508.630173407,1418396.7996533671,1835067.092100927,1270919.4754036472,2223028.1504563126,1880940.4750509372,2271312.140544652
2026-03-13,2555700.711880649,2115311.7830713154,2317540.9735007454,1417090.1147179354,1845740.382699204,1252730.0422703996,2206625.665848987,1870772.3611699876,2252038.5584753244
2026-03-16,2544474.528183032,2114999.4639483304,2311029.4727665503,1436396.2536500718,1871204.2142013789,1254232.3716488248,2197793.191621473,1867534.4664907216,2241660.5454299073
2026-03-17,2582188.605204646,2139430.407124529,2333231.438885798,1444939.816693741,1879529.2376456717,1267271.480390198,2229676.975643609,1895206.990386851,2272794.8107898757
2026-03-18,2619157.7914357223,2162803.4371069344,2363553.3570182933,1445199.9557522836,1886313.8734758347,1289898.202858013,2262452.106597511,1923884.8609990564,2306894.190416575
2026-03-19,2551865.3622152866,2114415.445311745,2306150.8114532204,1418482.2926083838,1858589.4919078075,1269326.307839286,2206464.5823109364,1886979.556673823,2253521.228720549
2026-03-20,2544305.366017877,2106781.603674891,2296488.383179469,1408252.291758865,1849126.9166766985,1274584.9329726656,2196868.6693558865,1878813.1657755475,2250556.114453818
2026-03-23,2490406.989279566,2057227.294526478,2247069.4087172337,1374581.8012471516,1790936.1613855269,1243698.0510971628,2147421.050077583,1832807.2310574464,2201630.9372697463
2026-03-24,2497087.5869685705,2059588.3659727096,2249678.0521497624,1378974.387445517,1788916.8064202492,1247470.783603834,2147437.6628889567,1826631.514173584,2206078.721781702
2026-03-25,2544114.4871169445,2100961.446556108,2291635.7730822177,1406140.8103779417,1837092.9693118,1285607.7254673324,2198859.710347087,1872944.960275677,2259451.4572540107
2026-03-26,2536169.43566575,2098912.396828726,2285177.5157999424,1410073.9347155448,1832545.588244343,1265551.103095521,2191117.17397211,1867260.5395944156,2247591.0001870873
2026-03-27,2514139.5103810527,2085697.7672845512,2268826.311249528,1403960.179186144,1828691.9024565148,1261751.3570717927,2173121.9591569216,1854656.401701104,2223869.6336058048
2026-03-30,2473463.2818867043,2054639.3303413764,2229461.932848728,1399219.4552748324,1823674.9633019704,1249613.008018264,2133035.437589372,1821362.03147862,2191252.92422433
2026-03-31,2434162.955103761,2017364.059199152,2191939.395625609,1371660.3663662642,1770307.8978572253,1216798.1846007109,2091574.991651616,,2145292.861306989
