date,dqn_dow30_w55_equal,bh_dow30_w55_equal,dqn_dow30_w55_price,bh_dow30_w55_price,dqn_dow30_w60_equal,bh_dow30_w60_equal,dqn_dow30_w60_price,bh_dow30_w60_price,dqn_dow30_w65_equal,bh_dow30_w65_equal,dqn_dow30_w65_price,bh_dow30_w65_price,dqn_dow30_w75_equal,bh_dow30_w75_equal,dqn_dow30_w75_price,bh_dow30_w75_price
2025-06-05 00:00:00,,,,,1.2939312684370954,1.2661216902142682,1.244901995606107,1.1912808879940178,1.4291959016990758,1.2661216902142682,1.4083493066114556,1.1912808879940178,1.7750568701893261,1.2661216902142682,1.725676617643923,1.1912808879940178
2025-06-06 00:00:00,,,,,1.3053512621829044,1.2797530785797433,1.2559229436446269,1.2043941089002297,1.4393435033275777,1.2797530785797433,1.418640265784803,1.2043941089002297,1.7906718490358333,1.2797530785797433,1.7411407752980488,1.2043941089002297
2025-06-09 00:00:00,,,,,1.3039867269303946,1.2799608641229399,1.2544344169579693,1.204615826867582,1.4409695485746705,1.2799608641229399,1.4202667490144587,1.204615826867582,1.7957106344324407,1.2799608641229399,1.746065732224785,1.204615826867582
2025-06-10 00:00:00,,,,,1.3074711535927603,1.2860392851724032,1.256326915787636,1.207850140429303,1.4472163109304372,1.2860392851724032,1.4240406160720893,1.207850140429303,1.8029136764997993,1.2860392851724032,1.7511881902074244,1.207850140429303
2025-06-11 00:00:00,,,,,1.3079679551302235,1.2828037817388842,1.260303270023559,1.2078214423357179,1.4469346448069496,1.2828037817388842,1.4275349397070838,1.2078214423357179,1.8024524471913344,1.2828037817388842,1.7560020681280972,1.2078214423357179
2025-06-12 00:00:00,,,,,1.3118362718715078,1.2847126904946011,1.266134037744892,1.2114267547024289,1.4455772015718262,1.2847126904946011,1.4273795872849087,1.2114267547024289,1.8049348757304233,1.2847126904946011,1.7608823975642172,1.2114267547024289
2025-06-13 00:00:00,,,,,1.2986271532910063,1.2649252951623666,1.253265806754858,1.1900855055832675,1.4294669819451418,1.2649252951623666,1.4106027350069303,1.1900855055832675,1.7914640473760273,1.2649252951623666,1.7478363997275477,1.1900855055832675
2025-06-16 00:00:00,,,,,1.302678664575886,1.2739062794333997,1.255849789338365,1.1972138330182838,1.4403923765139761,1.2739062794333997,1.4193674028207277,1.1972138330182838,1.802022889502666,1.2739062794333997,1.7554829627064599,1.1972138330182838
2025-06-17 00:00:00,,,,,1.29471961717314,1.2628151779543086,1.2488000051533732,1.1882463778932277,1.4310032453362598,1.2628151779543086,1.4116652440855526,1.1882463778932277,1.7929779508698154,1.2628151779543086,1.7464941211864349,1.1882463778932277
2025-06-18 00:00:00,,,,,1.2924815514888586,1.2612601715332095,1.2465635316022787,1.185631152183285,1.4307822191286923,1.2612601715332095,1.4106218273730629,1.185631152183285,1.7917363094693133,1.2612601715332095,1.7441917663557645,1.185631152183285
2025-06-20 00:00:00,,,,,1.2945263014227573,1.2626171446658683,1.2481930447118652,1.1859395440668936,1.4343787419070508,1.2626171446658683,1.413667081932768,1.1859395440668936,1.794223283994793,1.2626171446658683,1.74674741636639,1.1859395440668936
2025-06-23 00:00:00,,,,,1.304830945733249,1.2739353410697276,1.257245408530817,1.195317938097875,1.4429924795203963,1.2739353410697276,1.4223451172443338,1.195317938097875,1.808763950797391,1.2739353410697276,1.7625113296153692,1.195317938097875
2025-06-24 00:00:00,,,,,1.3121459804988311,1.2862182521870622,1.2643111727740601,1.2086030752939587,1.4481014038174271,1.2862182521870622,1.426091629111663,1.2086030752939587,1.8225354552559705,1.2862182521870622,1.7772459026683072,1.2086030752939587
