date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75,a2c_65,ppo_65,ddpg_65,td3_65,sac_65
2025-09-10,1382690.3177480928,1586768.5570391444,1593607.935290146,1329203.3724020768,1317058.8337597046,1148191.427702308,1596915.524509275,1411052.3595290515,1629355.174177558,1802279.4588762824,1587029.2097214754,1716929.013209425,1235179.5431693103,1467966.148983141,1887943.390768736,1588394.568767206,1736607.619885449,1701528.634763657,1411010.833836437
2025-09-11,1377789.2122261783,1591106.564555616,1598764.3459673694,1323846.567668833,1314519.0903029058,1150330.4156294144,1606683.6327409924,1412347.386125887,1644180.97173493,1813829.0698470864,1591368.7147353522,1728295.7328835302,1232602.3979907604,1463433.903860049,1900834.162333555,1592807.5613605012,1746572.884863119,1711731.541227898,1406291.805805128
2025-09-12,1396985.2458274353,1609946.1895619174,1618082.7388589596,1339506.754489793,1325915.0986531433,1147686.5433339304,1626615.3697553615,1426850.1962285824,1660489.3264256674,1836955.1096226,1610245.6115153448,1748342.914845489,1247274.9738745652,1479438.0681117976,1927624.093479103,1611716.7699529794,1770680.0754750094,1732104.0786632432,1418263.7587699296
2025-09-15,1394076.525314224,1605231.6544012357,1613322.0444093398,1339124.0026730106,1320292.2237579427,1139438.0632388915,1620871.7654599496,1420270.0433480563,1660489.3264256674,1831571.779378194,1605547.395834403,1741517.6416620428,1245142.1184142092,1474824.6209552912,1921354.502537805,1607001.2791399842,1766351.5704777606,1726689.0410626712,1416932.334976236
2025-09-16,1396237.1382723688,1624235.6005461374,1636248.068742361,1349157.7097549844,1319365.4843138207,1139208.718729224,1645380.1244871765,1435531.8409933131,1682728.0227617256,1861135.6882328184,1624490.5341905693,1767414.2868715702,1244300.504640326,1475286.368426453,1958505.6289619936,1626072.789326287,1797212.2763051398,1752244.6853359644,1426175.866431882
2025-09-17,1394599.7823919507,1613181.0068802608,1624888.6871491526,1344849.8385168854,1314257.0670895753,1135868.5105557032,1630213.5087638127,1424811.935073637,1670867.3394710845,1846594.8017180208,1613457.7778465569,1751749.2021503828,1244107.7383613538,1470842.0777281802,1938947.3022604585,1614983.477217713,1782423.378420118,1737690.5038916946,1420486.347220885
2025-09-18,1401172.0096591,1631636.7011463158,1642154.3367878182,1359091.2341572552,1320575.5369616132,1145633.6219787889,1652955.297752527,1443357.5736028114,1688658.364407046,1869694.916842216,1631923.7957808257,1772007.75011495,1251245.618599126,1487142.5887425053,1963768.057149642,1633471.943066565,1803605.9956167145,1757549.9749500728,1437470.4250000492
2025-09-19,1405628.9741461806,1623031.540143854,1633197.2695791763,1359683.3228527245,1328357.078728535,1132772.0285593946,1636555.552917423,1432660.0938068347,1690140.9215404114,1857095.205436414,1623391.1664312317,1754075.2207901122,1257334.9161608175,1505403.5893260932,1937263.611000408,1624805.454855721,1787861.91077011,1738837.7547833915,1436658.0715703592
2025-09-22,1416455.816506612,1642811.263112179,1653931.7866424008,1366101.959915959,1334786.897323637,1124618.749948517,1660370.9134431486,1449588.207140806,1702001.6048310527,1887928.1606922648,1643234.6495072322,1778434.1170084788,1265776.489979814,1518451.5145794167,1965988.8559616369,1644720.2888322994,1816580.3962603456,1759726.6320859876,1443340.566741437
2025-09-23,1423038.7958914815,1666490.976735009,1681224.2785733934,1360816.7772091588,1338818.8694970908,1127962.0053649382,1692637.382553095,1470131.1928236405,1733135.7570791624,1930275.0411393573,1666932.013198233,1813455.5509569512,1268532.0665501708,1520094.326351259,2012056.926800697,1668563.3074838433,1852772.373983397,1793618.3497579563,1444265.2259155165
2025-09-24,1427328.082848787,1662936.6137461504,1676072.3132824951,1352260.1589211477,1337706.3391338151,1126926.0132432622,1689944.3624465645,1467294.889852179,1731653.1999457967,1928727.5127880643,1663404.6116714068,1808253.2010629848,1273305.4374332535,1518217.1235881855,2007113.505545344,1665051.33953905,1847310.0697402211,1791394.9880329373,1438062.982147129
2025-09-25,1422399.9480207558,1655928.874043626,1665522.5931539459,1353446.3739343889,1348643.7485182148,1120725.8406969095,1677619.425222644,1457611.7272217588,1725722.8583004763,1910196.343639996,1656379.9804190726,1799751.1232770828,1276364.7683847928,1528899.1145836331,1987280.570936761,1657953.0227386327,1837806.968904258,1780206.971337404,1441623.7206467155
2025-09-26,1417953.1473354269,1633721.8973823027,1644644.5808924711,1336024.1753952778,1329804.2471235145,1119122.544355499,1651942.2484995986,1432769.3801364712,1697553.8203190977,1887368.2141751745,1634187.7666271382,1773535.8666163532,1263894.6462439464,1499662.276491756,1959468.724609276,1635706.682880169,1807038.307833133,1757198.9435918974,1420900.184583851
2025-09-30,1438961.056502763,1643242.2172583109,1654797.4702536953,1348762.7838485637,1345947.778813276,1150165.8204360926,1659567.443708246,1446224.1791901982,1713862.175009835,1902678.022462932,1643732.7707778122,1780450.7918739575,1271548.6220509042,1507978.495471575,1968501.2417341715,1645197.9452839424,1810022.0833225597,1766123.8777198775,1435375.1911786709
2025-10-01,1437981.4614699392,1651138.488661795,1662232.921044959,1341877.392321293,1345794.3109563584,1149932.8918035529,1672993.855655955,1455318.683422445,1722757.6309218865,1918536.4113205995,1651684.6962351864,1792964.7255794478,1270122.101944218,1510809.1794846903,1984690.923318521,1653204.4757577851,1823802.4380628616,1778229.580988958,1433772.081985813
2025-10-02,1444016.6783759675,1673548.5235859768,1684907.3917758001,1343156.2109789553,1352725.2816685052,1156566.5581061637,1706033.4238538854,1477469.7862681018,1755374.4534152201,1954278.0631809533,1674174.331858292,1826653.068089372,1270204.502941948,1514954.0440709433,2028358.5133871809,1675820.49395307,1856966.6863296551,1809115.3827337609,1440898.330249697
2025-10-03,1448485.9449877655,1696065.5686411432,1709427.093303489,1353994.3274696495,1358776.5107204753,1175447.947333509,1737741.7594534177,1498903.3625511082,1780578.2640180092,1988106.976503438,1696675.4703115916,1859537.457401011,1270880.1961493248,1527436.0246804522,2072652.7463410045,1698436.257793067,1887213.92054432,1839106.0278248384,1451017.877543208
2025-10-07,1463798.769011844,1728324.00261661,1742455.9008628991,1372361.5762173259,1372826.6985934167,1172621.5136281042,1772279.3844147378,1524157.9127295602,1829503.4412020806,2031270.4637047504,1728992.1902036257,1895082.117688351,1288141.510411959,1553429.4938310958,2115901.586401585,1730817.0801365743,1930325.161334264,1870333.6419679795,1472662.6079829205
2025-10-08,1467223.7952039433,1722420.7945292143,1735753.59851517,1376921.6812018864,1370888.502756625,1174923.9757055428,1758774.297637254,1515853.2456344268,1813195.0865113428,2015930.07021318,1723047.4305131915,1881940.7931838485,1293248.7038568447,1552907.557785129,2095185.7472816736,1724794.776006265,1919207.281700026,1858566.6111787811,1476548.337510513
2025-10-09,1478772.3724545003,1738075.5507493925,1753794.4627701612,1382625.162743136,1372549.750740244,1169531.469306939,1778532.9874882358,1529197.226818362,1826538.2138234908,2041244.427543186,1738719.3913595816,1899178.7991679949,1297658.2706502937,1555003.3169326952,2123092.6018797155,1740580.09166627,1943355.7331262408,1878867.2108220689,1481757.0842650284
2025-10-13,1452927.5413271869,1711102.7142884599,1725802.4329534266,1366828.6657691293,1344936.023029293,1163780.2617708372,1751796.8363273866,1507997.2104090033,1808747.3019993878,2007327.322387036,1711714.769913891,1868841.105026561,1278460.333684232,1535582.1695623917,2086609.3992841083,1713520.4736503337,1906953.300198863,1847735.39360577,1456334.7958856262
2025-10-14,1445671.8231072586,1705892.1419054454,1724981.9188504333,1349589.33648243,1331757.7718681048,1163114.8924670527,1749405.3104357095,1500700.7343188066,1799851.8460873363,2009419.7812416728,1706484.5167343405,1867334.771089267,1268580.2963820738,1515763.501320694,2094745.8903736048,1708395.5366308894,1905153.4792521647,1848795.8544456875,1436188.720956479
2025-10-15,1456810.6597279222,1732597.6971330745,1753410.5728805023,1357102.8277456695,1343809.6254461757,1184405.5531811668,1784363.625403715,1527729.2455797289,1832468.5554688114,2051886.8699034457,1733195.9550174938,1901988.672301825,1270919.697482854,1533562.747170711,2140172.1580907507,1735265.3881373326,1943833.403445691,1879981.7890210075,1449082.0494459886
2025-10-16,1466705.86859608,1757876.2466291264,1774658.2269398125,1370587.2353463685,1369174.297823031,1188409.9462085254,1811223.4517780268,1548574.0540688373,1868050.4922288759,2081526.4746914867,1758498.7971592618,1932812.304002873,1291521.3147824588,1563333.6327711483,2166413.1345145158,1760611.051197972,1979915.8511979545,1905857.884773307,1477260.937029944
2025-10-17,1463715.4578257205,1743347.5024313056,1757526.6427100117,1373207.9559452813,1365663.2660122593,1174987.1379502427,1785887.2389183042,1529222.3878351953,1839881.4542474973,2052306.7061464149,1743933.6772725815,1909189.948335169,1300773.8354705868,1562469.7966365828,2128573.2289587925,1745953.3580226295,1959450.2681439356,1883042.158470168,1479838.786193309
2025-10-20,1475596.6915028854,1766753.1530123362,1778651.7955825673,1380736.9885585508,1382299.1654031377,1190053.3030219164,1816111.425248339,1550857.142857143,1871015.606495607,2086410.114974663,1767372.3969964553,1941821.416340501,1312628.9334692908,1586072.609780208,2163383.5216244124,1769432.9460195547,1993005.160817328,1912158.8880620103,1498502.5972411006
2025-10-21,1476832.857093226,1767053.1678596935,1777827.1797576363,1382603.0236712822,1389462.4936504879,1194866.226033125,1817030.7511367328,1554429.46026884,1873980.8338741965,2086361.753204497,1767711.604788573,1939683.7032140205,1315993.9654512298,1592473.8842677807,2167229.27870523,1769756.8043050244,1993413.048047636,1914328.2740160648,1496796.688604009
2025-10-22,1481643.631929159,1762302.6355501334,1769399.5372553137,1389233.9596964547,1396476.8434504268,1190725.735328022,1805623.3149286304,1548632.361990455,1859155.0363168246,2072141.2905574269,1763012.4389742406,1927361.9629967124,1327673.899729071,1603132.3038830047,2148434.764450496,1764946.6104948183,1983240.4230746184,1904902.704372775,1502420.736219547
2025-10-23,1487162.5360518268,1760005.6043562707,1767541.475851062,1391249.5963702397,1396795.184404455,1202494.1283375074,1797839.2913243836,1542098.702293208,1848776.9101595487,2067013.612092892,1760784.2071065872,1921405.4192258045,1330554.3965519583,1604588.3424485284,2134520.0937213874,1762648.5707716427,1977598.6219478056,1894444.5716050356,1503744.7408844652
2025-10-27,1497909.6094504006,1785607.0536756136,1792580.351929907,1414621.3401312213,1404870.0634523744,1202504.2614233443,1831386.999816714,1567940.3793296777,1891771.7456982995,2100989.353489143,1786391.5173700196,1954097.9963807624,1332727.9078535563,1624164.4476433562,2171609.1812547776,1788290.3637860506,2013058.0480865133,1920048.1290731071,1530772.6990146656
2025-10-28,1489762.0387575002,1777535.160674504,1783160.2062111853,1403793.8507968094,1400395.772487385,1201863.538163317,1825269.880554997,1565446.70377005,1878428.5052742928,2093977.3798205047,1778339.3635661283,1945513.7889375584,1330993.7825838705,1619068.4411687374,2158939.8593446785,1780225.4194778225,2003383.8087820716,1912140.5319190628,1522849.3177237895
2025-10-29,1496287.5422071086,1797138.1726581773,1801064.3881383224,1403641.3641467756,1413107.0824936698,1202721.230762265,1852338.9215852034,1584805.6995172915,1909562.7706342612,2127600.157269268,1797983.3177240652,1974379.992306789,1337421.8931463738,1626646.6905213837,2189678.6496276106,1799967.4209495909,2034027.3375611687,1936242.479570177,1534195.538329822
2025-10-30,1498743.844689726,1796610.666687073,1800673.8689769686,1396258.6134434075,1420674.8132448888,1223078.9694015612,1850880.6634127686,1584401.8104992548,1909562.7706342612,2129334.7859511813,1797414.668722357,1977881.9534346324,1337839.5751384394,1620000.6601903827,2192789.5277364017,1799412.0172409546,2036862.4593885173,1940132.121475033,1533119.776999978
2025-10-31,1492778.9932054197,1788768.7132742188,1792143.3747311605,1382784.0327005545,1410870.2939415427,1232056.1801728515,1844236.1477386258,1581367.1730777118,1919940.783679678,2129184.009317669,1789505.6283293774,1972197.774754241,1325960.9345329022,1604650.527858107,2184610.148835396,1791614.6034171318,2029931.1540059263,1930618.6683288007,1528859.277556434
2025-11-03,1498067.5462956675,1792330.3368462692,1799278.407916051,1380246.3272020137,1408089.2207553056,1229324.199786154,1848517.0955361824,1587037.700501853,1902149.8718555751,2139412.236040078,1793048.3343354482,1973494.5494435497,1327895.5202935603,1599523.7022083618,2193413.082635506,1795239.8244256133,2035631.4135211515,1935942.317689577,1525876.231573429
2025-11-04,1494280.248209093,1784076.9932940232,1792982.5687097178,1371200.3102405295,1401624.1914775928,1237215.064950994,1839593.2054803246,1574825.7462839638,1896219.5302102547,2127825.055629067,1784743.969319919,1964009.6017161864,1319516.5940265828,1584583.063861935,2187348.5214869278,1786993.2853774156,2026213.78287244,1930241.839421964,1513417.543035772
2025-11-05,1475863.5549563402,1759851.3923295238,1763381.5718041523,1368317.0031576622,1391772.4888524194,1212172.4693682182,1805627.9520384,1552449.5070355127,1872498.276740831,2082518.5128401504,1760526.4819139189,1929755.042601398,1321500.4505616457,1581665.5803118318,2138505.953542945,1762502.4458712495,1990687.716843089,1898443.260658992,1512713.5105126984
2025-11-06,1483702.0830395578,1767233.6333522773,1771472.471913648,1373592.8975865166,1401953.670446128,1225847.7576124596,1812445.1947307205,1562665.2080569952,1876945.9481409274,2088315.1441020784,1768002.994462459,1934024.5657562977,1325886.1602133506,1591955.0057979785,2142884.1260712165,1769911.4916205665,1999091.320477981,1901530.752435754,1518852.3546897676
2025-11-07,1473800.088024087,1756904.149868678,1763941.6850312075,1361314.1761620094,1385456.5490799758,1203075.0460749883,1799351.2620158,1548772.3885189185,1854707.2518048694,2076014.6033773865,1757706.2351027234,1922353.2614703088,1319880.0312978702,1580914.8465349567,2129244.1374611314,1759610.98224194,1990930.35667125,1888119.2019450376,1501936.7621927606
2025-11-10,1478979.8301585284,1770912.6121221432,1778915.1433966525,1367630.5765533387,1397475.8269265532,1212468.307913259,1816597.2630506465,1560988.2809829204,1878428.5052742928,2092888.4185797311,1771750.990192978,1936671.8596666795,1326089.840414605,1595289.4145594405,2145656.0986127034,1773669.2668010013,2009102.2915750395,1902620.430477339,1513707.6797382878
2025-11-11,1484952.7032357422,1770236.450031645,1778321.741848747,1371193.8715676882,1405648.1154203725,1234715.198928766,1811706.9011870513,1556251.9930533713,1865085.377962145,2091850.3286172096,1771141.1774311946,1931313.690568001,1329550.4682788083,1609358.7698335636,2137303.748889554,1772932.1098517552,2004030.7002383491,1898680.735023039,1514983.3092433994
2025-11-12,1491432.443484937,1782035.783788443,1791605.6126340877,1373946.3323655669,1420325.2673606807,1227177.0582411662,1821250.8787351581,1565333.588590026,1873980.8338741965,2099246.9570374107,1782962.6529194256,1943512.950374764,1343223.4977422294,1629356.268370881,2148112.286503933,1784789.9417105727,2023844.8893979152,1907930.478736382,1520916.4323892668
2025-11-13,1499899.6254115747,1779044.2425608402,1786856.4771822386,1383035.3302388757,1435311.3988206203,1214354.1451304166,1812083.1735675111,1562895.4860588822,1865085.377962145,2090379.0971538348,1780009.7602883652,1934758.1188170444,1352278.9461543146,1644619.9500901944,2132912.184531881,1781759.9018566972,2019260.7630229013,1900198.4778389563,1524101.5137691712
2025-11-14,1484890.7251918896,1751413.0443191032,1760732.929351482,1368637.5697533884,1419749.0006597487,1201807.6033106407,1778201.9145017243,1534550.7254304038,1829503.4412020806,2052171.150246688,1752361.1117431938,1903216.1280454104,1340887.082087502,1615557.8801349087,2096252.5919988072,1754054.3505109155,1982603.4257420944,1868968.3551614727,1497950.2929563648
2025-11-17,1476986.9748245345,1755518.6583132374,1769836.4524120972,1363416.703598286,1409964.1451731084,1208331.623775235,1784983.2518391795,1537340.6446143116,1835433.782847401,2060198.923088527,1756436.4924271193,1910101.9296726207,1337043.1982026582,1606284.00492508,2109720.0438178573,1758242.1812878242,1992281.8208841367,1875088.742814332,1489929.7242470037
2025-11-18,1453936.226753854,1716291.9361323211,1729515.1698256563,1334420.243360957,1385756.552107852,1173673.7964045056,1740801.512253217,1498626.5913659425,1792438.9473086505,2013591.9017606888,1717268.2036844697,1860723.2622803696,1320798.5817473396,1586870.9137359709,2053609.5112879304,1718951.221242054,1942339.0874373617,1827578.402558717,1461411.739447787
2025-11-19,1445831.068664108,1702555.8634867137,1715066.6014033726,1321699.5445563823,1370815.0339302209,1172483.6115013969,1728204.20223076,1488768.723762119,1780578.2640180092,2000065.9724714537,1703514.855533902,1845418.1351839984,1309672.210889637,1567631.9252659015,2040771.246592865,1705188.0602938393,1923555.1270426048,1815948.484161124,1450778.631810483
2025-11-20,1474295.2418270845,1755749.5015451764,1770294.2616553672,1350430.363148181,1402937.3262818118,1191415.6416470464,1789662.7152732222,1536167.1566683531,1835433.782847401,2071208.95134655,1756761.049920455,1908692.1678742648,1331634.660533334,1612155.0444690732,2114460.037945325,1758612.4634958953,1992868.7589691323,1871445.0531916032,1487701.0366606629
2025-11-21,1453098.6239602382,1698661.7216214498,1711018.988639147,1325230.7904771427,1370221.8156984374,1168338.5235900178,1719749.5936560687,1480637.1207045084,1774647.9223726885,1996310.3497838608,1699632.1543998464,1837457.641233233,1311579.9145029876,1565682.6713542887,2031531.9375099652,1701236.2586754016,1911269.0323334727,1807765.8158000957,1449932.3589967676
2025-11-24,1473875.2891534325,1706174.8629893134,1718794.2576106144,1340921.5752332122,1385596.5687433586,1178359.9304472688,1719494.610510361,1484518.699831804,1765752.4664606373,1997316.057296299,1707135.6694793354,1836463.0718874088,1326463.641246889,1576819.0109015508,2026061.1562233376,1708616.111245578,1913620.787370194,1810027.2800585437,1468509.7745602264
2025-11-25,1469853.3546776169,1722099.9448348358,1737581.0564254343,1342850.5856005142,1384138.4893449624,1184422.1879042182,1747335.6444276837,1507367.091030918,1789473.7199300607,2026960.1354849148,1723028.717123752,1865302.868448668,1310992.4870425686,1570580.5325012666,2071759.1643574468,1724746.0022758425,1943618.1913234072,1837272.9205342035,1467153.896797147
2025-11-26,1489191.5690329927,1753433.524228215,1768230.3694887008,1374693.1895354828,1406323.166941917,1211817.758365372,1781951.4254618823,1535225.0406815354,1819125.3150448047,2064318.7411957488,1754255.1942265113,1905923.5341699484,1322575.295313773,1599447.1483711684,2120303.42654961,1756057.3243453368,1981436.5481042443,1875678.398144392,1500553.3784391538
2025-11-27,1500855.436696406,1765851.3139015294,1778565.5248737854,1391951.8345169944,1425929.5848542976,1220519.0524310682,1788558.8398554667,1543346.0323537858,1835433.782847401,2070425.3995895777,1766655.9488746952,1917448.314717172,1340001.1997266551,1622932.099572573,2120729.569717357,1768421.914083251,1997931.385953676,1880913.431556521,1524342.1701237515
2025-11-28,1494388.1411302628,1768272.969476304,1786299.6564735163,1395390.5038549376,1421839.8406327702,1225096.433537239,1790424.4959567972,1547376.0614803978,1848776.9101595487,2073775.4805729825,1768987.6078638907,1923634.9175758152,1334433.20271942,1613696.2528267854,2132057.528555916,1770783.434408757,2004043.1150909108,1883118.634328324,1522885.7681554507
2025-12-01,1485109.2353347142,1757219.9796847198,1773652.4715997064,1407639.3434385988,1417542.137684051,1212994.504406197,1773105.9595385706,1531471.7827400893,1823573.09955676,2045137.471615881,1757871.2189607571,1904574.327584457,1331554.5708395557,1620601.721069284,2103864.4907386457,1759525.7920899768,1983748.8298205973,1865260.9122055536,1531297.1361883143
2025-12-02,1501011.8825976416,1776304.5769087886,1794426.83039025,1416676.6479524805,1430229.833413089,1221076.4292630842,1793232.0922632273,1543891.588836166,1829503.4412020806,2071671.103561348,1777014.811327382,1924604.8966719173,1341058.5596745787,1639618.3312220308,2124762.262496668,1778685.2188482326,2005942.685515446,1883951.664288524,1539299.696140722
2025-12-03,1503537.3058825221,1789588.674724353,1808059.906887227,1421076.367590476,1441509.4894407573,1215006.0413166832,1810393.5511168973,1556705.1101478208,1847294.3530261833,2090336.33724667,1790339.9557740588,1943391.4994089017,1348610.9492250325,1654577.5957878046,2144935.5797414905,1792061.517773685,2025845.4659992072,1899723.919757045,1541084.4176766595
2025-12-04,1509902.7522005904,1788924.4574359132,1805244.2375134607,1424536.6907639178,1444681.4316689954,1209383.4311399355,1809078.404024502,1556854.7635001163,1844329.2387594525,2088388.463477336,1789695.2630265967,1938324.8023473087,1351083.1651001254,1654625.471846738,2140696.875941934,1791377.40394221,2021557.9958169083,1899433.8433055284,1550248.821004388
2025-12-05,1515060.5551070496,1799573.7267336976,1816598.0901553123,1428988.6697179493,1456538.7841689114,1221223.8485558964,1822973.1382825258,1567226.7910131412,1860637.59345019,2105864.1021786635,1800301.7344696673,1954468.711142648,1355429.7883132026,1661568.255703837,2160301.6802570783,1802055.3416539328,2037829.7114933035,1914713.4848097952,1557222.3605222714
2025-12-08,1516920.042283995,1818989.140725402,1840627.7482679444,1431664.8446328295,1454593.411688306,1212643.7674046212,1849733.1313558845,1585311.9829342668,1888806.6314315686,2136800.5865555424,1819676.429663788,1980449.657627604,1358444.8202284174,1659431.8591831257,2197103.89643945,1821600.4070691376,2070393.6888855756,1940240.062960449,1563015.310421058
2025-12-09,1516748.361435117,1809260.5529771738,1827362.2703978608,1425872.9507853067,1457025.04882222,1206245.1184410793,1838555.8505994233,1578524.6345499048,1885841.4040529788,2122480.4464804246,1809961.7830925928,1966471.9781410985,1359606.397779717,1658914.2861279894,2177198.2150362814,1811841.2309948455,2057131.6498956,1928545.321124905,1564050.4985195836
2025-12-10,1522169.0053804961,1821717.8419132398,1844153.35758091,1426268.8896737837,1457003.855723327,1223412.963027691,1856684.8957650645,1590742.2773455128,1899184.7575888443,2146861.0857630987,1822318.9630087607,1988202.5801519328,1354685.0983939427,1653387.1501459435,2209210.374438137,1824381.2716618008,2078028.7178360787,1947249.1314699647,1565893.6147769522
2025-12-11,1515616.9610073052,1797344.0256486938,1818638.4672539516,1410547.5099053509,1447608.1088936282,1229902.7935254239,1827312.6245029378,1569683.381421871,1878428.5052742928,2115341.854579651,1797989.5762251697,1956896.941354576,1345731.2730203774,1637298.976413902,2169152.6339301188,1799976.5550185333,2040570.0648704823,1919091.8484996988,1545676.389120312
2025-12-12,1527687.4623304778,1808147.1263176494,1830135.061866951,1416922.2673654377,1457482.4779681442,1230681.7029688377,1838272.1149827903,1579388.3138016383,1881393.7326528823,2127594.1481089457,1808796.16518467,1968413.1683583527,1356160.4584997497,1642125.9604787314,2181856.973115044,1810821.5805019569,2053457.27437634,1932021.5964764925,1555099.7364564594
2025-12-15,1527529.1251340858,1792946.4241591,1816676.8174091058,1420296.4764946473,1450969.3049583612,1231487.7889245711,1814179.0631397637,1560844.3162083442,1862120.1505835555,2099320.312981137,1793590.8799421326,1943903.2598158217,1353698.075359918,1633859.5328682642,2151229.8444337035,1795467.0323623386,2027249.033208499,1911267.7312673952,1552450.40831008
2025-12-16,1517717.2416031947,1774944.0587997024,1797333.37764777,1407501.4544112368,1432062.0203370287,1212349.3241008874,1794963.4699254562,1542345.1708624484,1845811.795892818,2078080.6465012347,1775536.4422922756,1922569.1341160035,1344261.1264792494,1614822.219476839,2130818.3954245914,1777434.90547741,2008243.1569089908,1894819.0509914216,1536368.9379328017
2025-12-17,1531287.6428744649,1774971.9294828104,1796910.363029506,1408838.7765989676,1439225.6802765771,1215137.2497480945,1794412.1248166363,1541701.5958101437,1835433.782847401,2080993.45811785,1775560.2723891283,1917450.672326092,1347400.473337711,1616741.7698598928,2126694.8609958235,1777450.6086430312,2005915.3262859464,1896271.8014425405,1542229.5447245173
2025-12-18,1530546.3924429433,1772203.1212594023,1795130.690577873,1405784.6436354865,1438996.8403377961,1218056.2497902145,1792704.6150415733,1538529.119774645,1835433.782847401,2078584.779949412,1772781.3380343618,1914079.372662437,1348007.1434780366,1617446.9465929782,2125087.098667228,1774691.1084114397,2002559.5968315888,1894737.410129181,1538009.7016346557
2025-12-19,1544303.62836758,1786032.612187496,1806352.6620714073,1421031.6396300506,1459286.7783889235,1230854.8960104946,1803467.1336214088,1551289.4747637736,1853224.694671504,2089311.9514111928,1786681.0004340562,1925297.5664228853,1366229.063501123,1649505.9869601696,2129055.0943779345,1788477.0119427086,2012474.755152552,1903490.5695829932,1559724.4946045843
2025-12-22,1561118.8197534387,1811473.4351025794,1833848.611988705,1429675.7599020605,1474348.6902077496,1225785.463436696,1835633.1582996,1576678.5816844206,1879911.175519517,2131491.1649803515,1812125.458043523,1954372.3015362136,1370242.2884202732,1666348.1227353774,2169125.6414971943,1814028.9896269492,2044311.870477576,1932978.1166339284,1574695.875001819
2025-12-23,1560243.3781560888,1820479.7570680832,1845991.586579119,1422924.263374385,1469445.288495291,1227005.7565087972,1850324.7115425968,1585686.7726893572,1888806.6314315686,2149873.043458124,1821084.8363017968,1969032.1504420184,1364442.1537997331,1660081.2169661217,2192750.1656079963,1823127.5159540968,2062698.0928358056,1947570.8820949849,1568289.0369920249
2025-12-24,1557569.3394335217,1821944.039435276,1847340.4529937583,1422620.8695588915,1468427.2434199958,1230680.753318902,1854412.5476581983,1589131.9722681835,1893254.302831665,2152641.2709117136,1822541.2240000528,1971850.213406616,1364368.245578303,1657114.751490516,2196669.8358604223,1824620.093116945,2065398.8042770512,1949685.9256181077,1568407.581141995
2025-12-26,1564179.1216932107,1830726.392357491,1856407.16469888,1423555.52823905,1475397.2278255916,1243748.5132153027,1864346.3149400223,1599440.1126775972,1909562.7706342612,2168623.89906111,1831265.984893598,1983986.777475052,1366819.422254421,1660361.7547352114,2211216.4707422405,1833416.1744850376,2076342.1248474997,1960416.830289192,1575509.8034413536
2025-12-29,1574530.6024663895,1848293.2224054502,1874125.4066260813,1431323.396148388,1491234.156981076,1243817.793260781,1885560.2045591192,1613715.59846299,1934766.58123705,2192761.124018767,1848792.5672949653,2005649.1774789311,1370121.30785351,1671309.8890410322,2240418.8955685627,1851054.9606757555,2101659.6998829013,1981904.841014573,1590049.6709723475
2025-12-30,1569001.3425887434,1839558.8011547388,1865711.9253156376,1426214.1893118212,1479121.7741567506,1242211.817626725,1875361.8236566586,1607903.950553132,1931801.4669703192,2181684.910552146,1840063.1467170643,1994188.389943531,1365664.4934155657,1668476.098478902,2228187.901417617,1842276.8684956287,2089373.204762204,1972380.5230702832,1584047.9104144706
2025-12-31,1567686.4963451445,1854982.0780330529,1884176.6355382649,1427336.7764649468,1481307.7936038107,1243260.1142783682,1897897.01663447,1622268.9220418711,1945144.594282467,2209082.4142007288,1855409.151066812,2020040.183200479,1363817.5125584588,1670337.5784899346,2261288.087275564,1857801.5207407807,2114157.623137437,1993170.921668346,1585263.4279076264
2026-01-02,1570708.8139611904,1877371.2731311324,1908010.4646332157,1439316.2438849306,1480037.867745594,1237689.4027103917,1929770.547410005,1643900.8327749593,1985174.202442628,2246780.014619008,1877719.072122788,2051082.2711361577,1364013.3726400298,1669642.188966556,2304750.907777211,1880285.2936472208,2145453.180985609,2022467.4764177145,1599944.805288954
2026-01-05,1583130.6454122802,1925399.6157509305,1964892.562560449,1452271.5653990884,1488794.4330536257,1246153.589577929,1996893.173364646,1686201.6436707736,2060785.8604747124,2323143.2974559977,1925580.042970192,2118603.225549544,1366478.6614942758,1678236.508271587,2400182.492994975,1928545.0691654533,2222155.562972586,2087568.257818592,1614231.0301216606
2026-01-06,1594697.3791609001,1951333.1260490203,1993092.528628248,1462702.0096376208,1500196.3696293596,1265008.7157836924,2030397.8521526428,1712597.3006604766,2087472.3413227256,2362185.659693088,1951499.4939263468,2149581.926119253,1379475.2078696005,1704126.727774876,2438743.673913283,1954588.19104394,2258486.9467860945,2115388.787681191,1628139.7082507154
2026-01-07,1606642.4258614567,1948827.70447732,1988056.5858524684,1472427.9568629835,1514462.8711799455,1264403.2245073542,2014014.5720818122,1704709.3218832475,2071163.8735201294,2347872.778687125,1949036.487742161,2139439.2145332224,1398029.6395600562,1720522.4791328989,2415486.9868133515,1951919.835759512,2248553.67332364,2107269.937693973,1637641.5522909674
