date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75
2025-05-02,1492604.184491763,1263428.0672254434,1346312.833347736,1384721.9729721162,1085613.680327039,970913.857458518,1283826.654501305,1164328.4606653994,1286137.9381020237,1379345.3780624345,1261926.7644126697,1381858.7192147458,1006539.0817414168,1024464.9837011816
2025-05-05,1475824.2578638543,1251480.7515867853,1332429.341733602,1366160.1275534974,1074180.540866034,967344.9641215667,1268315.4511018195,1150065.3365969723,1274647.9223726885,1363725.1821856897,1250007.3385100346,1368608.926349827,997848.9260997948,1016529.6275353924
2025-05-06,1459052.7243517954,1249127.6103485776,1320464.29177847,1360137.1139618345,1083497.8391141775,988265.0283243923,1261768.209064483,1149482.8043594197,1267605.6911553086,1352306.4909424966,1247741.4470825037,1362662.508171294,1009953.6077289176,1028247.7618297148
2025-05-07,1464931.0126088553,1252698.5496914892,1326277.0337764197,1364817.6238383274,1082019.307786324,982532.6561940074,1266095.8133678623,1150821.4798506747,1262787.3521939064,1358505.643804718,1251297.1868667435,1367271.6194066035,1008584.5394517962,1028461.6115960344
2025-05-08,1455818.2848975041,1247263.4464025605,1319091.1995753439,1357259.359942004,1087782.2626842246,988260.5254155035,1260038.191797392,1150648.415813152,1279466.3744459497,1350264.5768988505,1245902.7411566274,1359111.8522331517,1005676.6121487007,1027457.1249295784
2025-05-09,1496498.7077043934,1272697.072340325,1351548.7325819368,1387944.8182231826,1100683.678027304,1003029.5481589679,1288564.7720244734,1171464.1250393142,1295404.0615753813,1383293.406204236,1271234.386356827,1392602.6115116184,1013449.4009997012,1036593.13191649
2025-05-12,1508455.3873684595,1286167.4203089483,1367055.2586309593,1402287.2515948676,1115701.4262739618,1010847.7460618524,1300892.8403493336,1183478.4011814739,1309859.1915714473,1398007.5512842815,1284714.5795775936,1405574.3661757398,1027769.8554629514,1055659.058088848
2025-05-13,1527817.1497147407,1297699.7472903002,1382182.1127937513,1420248.9116834744,1124801.0073234441,1011024.6202118644,1314953.9157188924,1194714.2173419574,1325796.9918127374,1410276.9349674124,1296184.0667363876,1421418.920952606,1033170.5206057846,1061396.4386099272
2025-05-14,1567519.7605763508,1325678.7964800834,1416304.0362787195,1452925.4599019804,1144780.7847430315,1031870.1064704738,1345686.3474657512,1220071.8182937002,1355819.1413769287,1446244.444003988,1324094.0299486134,1457366.902295413,1043590.8032923418,1076232.7419145785
2025-05-15,1561025.294009932,1322820.0536949397,1410780.7169842129,1449668.0165384568,1145519.131798553,1041468.3687263479,1342213.4645302705,1217124.5880567217,1352854.0271101978,1443842.4214175683,1321268.41529582,1453457.9930011572,1043506.862493828,1074184.0537296822
2025-05-16,1567477.1558219946,1327870.276866948,1415293.2051339515,1456281.0324162468,1145347.3865996804,1043252.6663968121,1347908.5529050017,1223478.4011814739,1356560.476499541,1448558.3118028229,1326309.623254982,1456716.4514777877,1046998.0701790444,1080126.4173184105
2025-05-19,1541870.5910674867,1307810.7282192484,1391973.6976768717,1434255.0096261417,1124568.1433615729,1031511.5974579123,1326830.3406581702,1205562.8820303848,1337657.5619915198,1428781.4808004308,1306271.6876137329,1435774.160029382,1038230.263980475,1063098.1540172852
2025-05-20,1537608.9525624774,1307844.9173962434,1389294.568725506,1433571.7524404041,1129567.3802082008,1032228.7957121532,1325427.1648646793,1205686.0616171423,1340252.1218088034,1425814.7065044877,1306373.5217303452,1432735.1378247691,1040165.08645719,1067692.7966592056
2025-05-21,1557661.2524582914,1324534.8591110348,1404559.9267189957,1449981.965578759,1145309.3419125697,1049568.1142296775,1342447.7539702414,1221250.3384430252,1361008.261011496,1445089.6039757128,1323041.4672803318,1448566.044799755,1049605.8045209,1081372.2880679246
2025-05-22,1545196.6380837164,1313734.0653648085,1391360.6304565691,1439502.1927683514,1133816.704725066,1037884.7613749777,1332771.5470821783,1213803.771417632,1346182.463454124,1432900.5079513956,1312235.3091984654,1435016.7133192252,1039057.6736432376,1070851.3457242951
2025-05-23,1544891.0114670137,1311043.6146196015,1391607.7941626874,1438046.8412770587,1128543.352748994,1025009.9999305084,1330697.5616986929,1212755.2133900367,1340622.7893701096,1432540.483309693,1309543.0276625452,1433982.103703405,1033748.2874758656,1069654.815728489
2025-05-26,1534330.764504419,1303684.814803288,1382369.9911067253,1428814.4143111985,1122882.8124413292,1028632.5415736119,1321942.8729199634,1206276.4703469211,1339140.1191248852,1424109.4630486905,1302238.0838693238,1425688.0597839658,1030660.201505054,1062782.778689463
2025-05-27,1517921.842491314,1289957.4104952433,1368112.8082999755,1412650.4776537546,1114109.482625034,1016361.1258877383,1308266.2275150393,1195072.5977382434,1327279.5489461028,1407037.4397675402,1288524.3684292564,1411015.794509446,1018615.4634610232,1053148.5635228038
2025-05-28,1521828.2351613645,1293169.2713361436,1370299.6530029539,1416079.195918379,1117305.5190599516,1026072.379248843,1311292.467878302,1196258.9943797945,1329503.4412020806,1412793.110231729,1291736.957719939,1415197.8795199108,1021862.063121984,1053570.54296287
2025-05-29,1520189.4697693095,1289922.1606505585,1367691.260186407,1414619.9668301698,1116390.3090901778,1023370.3146787955,1309196.2421476252,1195675.3681849882,1332468.5554688114,1409371.002678166,1288500.7913994668,1411402.9803649809,1019960.5819497928,1051129.681867588
2025-06-02,1491424.6991013135,1268264.8099807934,1340882.5902085477,1392003.0981939042,1101069.4190160574,1012047.2643360662,1288040.3349655108,1176374.680359365,1303928.8499261267,1381410.385012193,1266881.167280215,1385508.9731913535,1007163.7124907342,1026576.0423209982
2025-06-03,1499391.4421203458,1276073.5389245313,1347127.8145932804,1400289.3307045633,1108504.8547206179,1017325.6971248181,1296604.909147013,1183332.2484923904,1313194.973399484,1388111.9881787142,1274694.444576929,1391733.3370436982,1010531.5638973452,1036485.429765106
2025-06-04,1547793.412846957,1307408.1855312453,1389915.825865703,1438663.5655549378,1125578.1203017589,1026323.7291183241,1332289.3651631647,1210842.4291320816,1343958.5711981463,1430352.3704826843,1305918.1300040274,1431955.5033367071,1021924.297471873,1052455.9873577305
2025-06-05,1552274.1333368067,1310334.9270447947,1394438.2305509706,1441511.216811394,1123052.038720228,1024312.0095249203,1335301.5767948239,1213998.058225875,1346553.0179035712,1433318.8163908496,1308816.2769826388,1435330.690812435,1020631.6833024252,1056073.9327625397
2025-06-06,1551238.9885146725,1311019.386953343,1396095.315237826,1441183.9476523686,1125171.3306994038,1020275.3208345374,1334055.793296189,1213226.8183620726,1348776.9101595487,1431798.50719664,1309500.1585193735,1434399.3753432604,1022159.5461729215,1057732.514444059
2025-06-09,1564323.8498198353,1320419.5525616715,1406550.8943699133,1453488.6660196264,1130842.4149060864,1027121.2571828008,1345031.4976827423,1220487.4126543505,1361749.4830222493,1444126.4604872167,1318877.6190641932,1445351.8349433949,1029050.4640359896,1061835.283789252
2025-06-10,1614844.0318936117,1350058.8425553737,1447055.3118768993,1490913.7630953065,1145558.1385636602,1042433.8329671791,1379644.989863932,1245795.8949254057,1398443.3093543733,1484842.6031376238,1348402.182329012,1485942.5308893376,1034053.1613690231,1068033.0389680143
2025-06-11,1637046.954972594,1363881.9212194427,1464485.3819957871,1510777.7425956374,1146869.5610950966,1049076.1333560632,1396342.9456219757,1258564.0170110352,1398443.3093543733,1505226.8800171467,1362151.5421606577,1502518.8499930375,1038592.0925832326,1075360.2636142548
2025-06-12,1615898.215658393,1354790.9204833354,1449881.1905598806,1497139.6247557092,1145681.1903644972,1049401.2192975287,1384249.0197783464,1248354.4421501728,1398443.3093543733,1491881.413704971,1353158.972072377,1490265.1602254051,1038421.053298441,1075357.884686991
2025-06-13,1595807.8168660756,1345399.2591731972,1434843.088323333,1483112.8989589603,1141510.8362722422,1050793.7461074612,1372125.05960505,1236319.3808201945,1398443.3093543733,1479209.346662947,1343859.7662021243,1476230.8116795132,1036363.6087825852,1074043.0576753914
2025-06-16,1591878.7805524892,1343902.9383323793,1432631.483396723,1478694.3619081383,1142616.2513294965,1049949.4167779374,1368817.6591891192,1235028.401865197,1398443.3093543733,1476863.675968471,1342370.2518369514,1473909.788873131,1038520.6084910244,1075064.0846192471
2025-06-17,1615859.6221579995,1351264.0053311128,1446471.5231405017,1494603.6795626793,1139340.0802289199,1047099.733803766,1381463.8986734801,1244084.726989293,1398443.3093543733,1494389.9142689346,1349636.4705654662,1488902.5863409406,1034546.5365181532,1067422.0907561048
2025-06-18,1621417.7582535523,1354627.2912238876,1448356.5867249921,1507688.4771484823,1132536.2902217098,1040354.3029272739,1387643.8640639116,1252214.1421323963,1410526.3705594265,1489450.004784556,1352858.45419192,1498061.4396948337,1024099.4216821,1050575.230814415
2025-06-19,1593730.7073377199,1334180.615585203,1423298.7661672842,1484961.0089426998,1119368.927624067,1027205.6905565549,1366675.9498494386,1232429.4876177714,1396590.084659702,1465734.3031890048,1332459.3455266107,1474154.5387921494,1012838.6012512868,1038332.0087504
2025-06-20,1612162.5041545287,1340035.755142455,1435215.8629479206,1495987.8558008624,1114142.8762082043,1024735.0126261817,1377236.7594053522,1234795.388970176,1394514.4820506186,1480723.4436755967,1338222.2619994658,1486946.856037835,1006405.3274331836,1033567.6100164972
2025-06-23,1572493.3280042552,1322379.669943382,1411355.4552758909,1466933.7819176652,1116965.9639250964,1023761.6111793144,1352609.5638060486,1217223.7005838996,1382950.3780537657,1447192.824660896,1320741.8120229552,1459951.875052761,1002057.2237850764,1035775.5647223116
2025-06-24,1611471.3965320925,1349316.2330251767,1442151.7791026616,1500260.6999694076,1133692.6662365403,1027385.0060533116,1383517.5298322712,1242806.0003555361,1408154.3017684135,1481141.158794015,1347595.7653564124,1493255.7678985912,1013800.9216477362,1050873.1217970226
2025-06-25,1639970.6779348883,1365483.379148511,1461897.2006073224,1519873.65777182,1141343.3228508208,1051141.2424047252,1402746.466259858,1256352.1448399404,1428613.8616773176,1504967.3592914662,1363702.607022517,1516430.3624900775,1018453.413241831,1063950.5178101198
2025-06-26,1644806.2799998932,1368818.1555361662,1467773.368940719,1522485.5415803757,1142124.3368169244,1044074.2711781885,1405752.8730036244,1259809.7061357328,1430392.9981044715,1507977.8525854952,1367012.7135687654,1520468.4596590768,1021046.1780016128,1065589.683129729
2025-06-27,1650076.2266874467,1373557.4144050956,1471937.5810968885,1529811.0585177927,1145425.1403342995,1044986.8233479578,1410677.6183845925,1264724.0903061714,1431875.555237837,1515532.3670132868,1371736.3365543534,1523408.4106329128,1028554.940459664,1072648.6149846565
2025-06-30,1623193.0833581192,1354806.431903744,1448754.312830412,1507466.1892434922,1134329.7412123948,1042149.0284688727,1389956.7404668455,1246573.2609498284,1433951.1578469204,1493529.9936434207,1353061.860250595,1500055.9005767708,1020882.1806170684,1058360.900953004
2025-07-01,1653907.982597706,1376425.8271053964,1475870.3920257099,1531320.0796135892,1148408.9153698003,1044111.5432535997,1414544.8366322988,1263247.6855966852,1442253.5682832538,1515429.0071520172,1374598.8637382623,1526857.6208351816,1028226.7293494424,1070988.613253227
2025-07-02,1656427.0710361176,1381100.5557206832,1481910.6904404636,1535102.2799667313,1155243.7387949561,1050245.0628710443,1417832.0691092233,1264593.0342271875,1442550.1475770422,1518682.4467298638,1379290.9885108236,1532586.8621395049,1034061.3024000362,1077874.6757623411
2025-07-03,1664655.5117842564,1391277.7546457706,1490004.7017041012,1543051.67688205,1166828.885717937,1057305.030896611,1427000.1478651415,1272167.375459804,1462416.6620102285,1527691.9102568035,1389472.0501724067,1541150.1757173392,1043052.6321429304,1095343.645830327
2025-07-04,1657803.731599043,1383677.5737881702,1482741.2849424756,1534000.400600549,1159289.266989331,1054284.371285949,1419588.4088132393,1262899.2602114072,1448776.9554042923,1521325.3702169394,1381848.48812529,1535123.720253629,1035042.3906626937,1087154.5818590468
2025-07-07,1648030.717491686,1376861.907601319,1474728.5255803098,1527928.3274826298,1155355.609003674,1038698.6763872398,1413249.6586729996,1256246.3591735153,1440177.9656741705,1513449.982875781,1375068.5823989736,1525893.7061264066,1032187.4302969944,1081396.143789329
2025-07-08,1644661.1530228604,1372419.4849066096,1470372.04119709,1524604.7182846116,1149650.5098322139,1038018.1173800167,1410036.208736669,1252524.388409523,1433654.5785531318,1511130.3203320175,1370596.0565693057,1521780.531982276,1028083.9897103402,1076267.4823149038
2025-07-09,1666177.1805650238,1383128.7145727163,1484983.3409451318,1539724.0375902215,1163009.4763841545,1048598.5894690503,1423029.172045154,1261751.5896566343,1448480.376110504,1523003.5787800092,1381234.89041721,1538499.652271855,1025628.1003390256,1076513.763477964
2025-07-10,1677567.8141497665,1394668.9761752712,1496385.0704542527,1551509.4937991218,1177977.0500993289,1057702.2889865497,1435372.9896799529,1271062.8068208233,1465085.3100950299,1532553.531844367,1392744.730124116,1549609.9335675114,1032568.15515913,1091504.4370628612
2025-07-11,1681232.4945236775,1395339.9582796178,1496314.5575291621,1554010.2517635522,1180189.2689811455,1057789.0946938843,1437110.0520201926,1274299.0605642083,1471312.11792228,1534791.014075096,1393393.7903893443,1551426.71007413,1033484.3394578889,1091544.9321926022
2025-07-14,1671188.2069754726,1391225.9071414087,1492128.327358916,1547305.1170726258,1172875.9580277025,1044584.4159571759,1430274.9882932098,1266678.3355440386,1462713.241304017,1528666.6815934766,1389313.9837375928,1544732.9762786687,1036826.4654510363,1091065.432820406
2025-07-15,1689249.2299183477,1403954.806456537,1508962.4227529662,1560082.0282468295,1183924.6350766944,1046849.884357559,1445389.4843017475,1279054.9303285973,1482579.7557372032,1544381.557112733,1401996.7511676813,1559381.2109118158,1036754.917587046,1102300.690935068
2025-07-16,1713304.7436211335,1416666.3933139776,1526916.0865392243,1576964.2155828534,1188258.0555399586,1047186.727071164,1461643.4457500034,1290646.9389708596,1494440.4390278442,1563002.1157601643,1414614.320154413,1576284.2259708825,1038798.3463376532,1105086.1489671122
2025-07-17,1712570.688430189,1422053.29728192,1533562.9619390385,1579602.7090352506,1192679.5230688592,1044910.9229002856,1462782.701306133,1294588.9045385553,1503335.8949398957,1566364.3610950566,1420034.905973825,1579736.5826359915,1047300.0471440394,1113685.7392747437
2025-07-18,1743835.7895000123,1438600.4090204022,1555725.4361777976,1599758.45882496,1198043.2193153126,1057554.6697191969,1483199.5086498498,1309703.455537475,1525574.5912759537,1592797.5311969435,1436500.448922171,1603602.3285916229,1045089.3399200692,1119411.2331030732
2025-07-21,1738463.1458495467,1435722.0029548444,1551513.3437432519,1595154.4374104037,1198239.2329290768,1053641.6663734096,1479049.6526772573,1307319.0663074842,1509266.2365852164,1587630.3836759732,1433644.5063740814,1599672.53792738,1043824.908211528,1118927.5359430418
2025-07-22,1714349.896280459,1418919.3699009772,1530875.372454074,1575234.1305868148,1187974.8899776088,1039232.2236622765,1459802.7003933033,1287567.4493019185,1498888.1104279405,1565773.1232928666,1416874.7890068237,1578003.153089048,1037014.7393357742,1109322.5298405348
2025-07-23,1734628.7449627304,1439624.8981604567,1555528.7813665872,1594825.9995495628,1203903.7433382247,1046799.4498943924,1478333.6922865978,1306092.9590176265,1503335.8949398957,1585884.2108305043,1437559.2844771645,1599867.577958964,1057167.6580814235,1133517.143378048
2025-07-24,1735544.0265655727,1442192.5726909153,1559338.3589480668,1598082.4412170732,1209250.1587240386,1048561.4990698543,1481408.5164738472,1309176.9339113075,1512231.3508519472,1585961.7040254995,1440173.9950103797,1604700.1261398438,1060630.8841055224,1142648.036186563
2025-07-25,1734896.5669400962,1441100.8271174633,1558840.1210318427,1597782.5206598772,1205641.1732932176,1049089.7324740596,1480601.453057031,1308653.2565739995,1509266.2365852164,1583482.8101949396,1439077.4000790012,1605384.7355346123,1060784.190971726,1143708.7724807686
2025-07-28,1732230.1989586293,1445589.300232118,1561859.1424994315,1598233.9381135413,1208411.354316046,1063209.9961111452,1482500.1188572247,1311375.350408183,1513713.9079853126,1588229.032696474,1443618.401652688,1611016.1004434377,1067115.0719368977,1156770.177672533
2025-07-29,1715777.382403475,1430631.933857887,1543616.5390027722,1581503.1111385266,1194304.992416975,1059586.4653095545,1467975.5277248358,1299531.2940146863,1495922.9961612097,1574955.0235877377,1428658.405965742,1593830.0458905527,1054092.1116306577,1146509.9159708673
2025-07-30,1742132.043853934,1454051.3641104624,1573189.7148349045,1603443.4904807943,1209022.8388440872,1066158.042670039,1488971.9615409912,1314105.3207345924,1512231.3508519472,1597669.6192506412,1452065.0940546507,1619124.6872923677,1066798.5096179124,1161779.8819100214
2025-07-31,1746236.021333477,1459861.4488161097,1580166.1207426111,1608237.7473146592,1216199.712061698,1077952.7590388528,1497144.1228109316,1318630.9124970941,1528539.7055426845,1598718.3041613805,1457923.8190439334,1628488.8608532734,1067566.0659008834,1176630.1229068043
2025-08-01,1720668.3540901234,1447743.6441081306,1561023.571806304,1591250.7251788254,1218971.2317588967,1071769.0373264295,1484098.8171303624,1312573.9993709747,1515196.465118678,1580210.7165188473,1445903.6352162892,1610930.0325592668,1065366.5577139454,1183154.8253741458
2025-08-04,1713147.2022252006,1440947.4757671442,1548209.4955285548,1587268.9216635416,1213839.9837243531,1069591.0183825283,1479273.1531256938,1309468.692310848,1506301.0092066268,1574186.467570878,1439099.369664054,1600041.099792777,1066177.6589471146,1178880.123339905
2025-08-05,1734186.6231856262,1457144.025008298,1563321.3658065377,1605609.8690031057,1229882.7036983145,1082372.7726251644,1498793.9814835023,1325244.1028866798,1525574.5912759537,1593254.4719924524,1455308.6771708778,1618860.2460853832,1073035.2222271431,1194209.661887781
2025-08-06,1703655.043372975,1443386.703215281,1542931.126524967,1585674.0208496838,1225952.516457384,1081328.9457701084,1480245.826938023,1313300.9339660052,1512231.3508519472,1570548.0602686778,1441669.3413810774,1599370.7944833396,1074235.309673915,1195245.52873392
2025-08-07,1767555.9877176664,1478614.0673117165,1594609.1626371858,1633047.4899419462,1239354.8564974654,1097754.5282481557,1525856.310204409,1344465.8069985916,1555226.1863906977,1620011.3949703889,1476687.6087662512,1650831.0741847616,1079691.3081889683,1203381.91139352
2025-08-08,1762463.4915047444,1477206.5168550096,1589267.2020754628,1631519.8568078594,1241254.9293300929,1107744.4215306141,1524360.0653845847,1345445.4457192083,1555226.1863906977,1618209.7322809417,1475298.2765888865,1648452.5076102328,1080343.4388803337,1207149.5455202586
2025-08-11,1771054.9800577075,1486724.4076965747,1599799.3933718528,1639976.8190060155,1249397.242373031,1127677.6367162792,1533210.4093406843,1351844.111091359,1567086.75656948,1628502.0425956529,1484808.7931090803,1659975.4361560892,1088217.661475684,1226988.908466267
2025-08-12,1773136.4216010852,1490689.3596480726,1604729.1142610786,1643857.4823037856,1252134.8971406466,1135086.7619619677,1534446.801419676,1353124.4786609963,1568569.4268147044,1630721.6408175807,1488792.2513752093,1661819.1061651343,1096250.6865612883,1235399.653815505
2025-08-13,1796964.1980312043,1504252.1365841196,1623828.2961704514,1661220.3772069644,1257840.5482479313,1147970.5132430736,1552282.8942533447,1364979.6934184798,1581912.5541268522,1649161.8947359726,1502243.5424963431,1677949.6387723198,1101672.4691342118,1251311.5750752091
2025-08-14,1763792.4915547257,1484925.3182763145,1593463.2849725722,1648576.7867907335,1243452.0120103252,1148485.7064142488,1535240.2716871845,1357590.777940352,1575982.3255933905,1609534.312329047,1482865.9284456165,1661354.3892718095,1084783.9973641618,1221097.080447857
2025-08-15,1766859.0733190817,1490049.3646462075,1600177.2729247233,1653995.0013113942,1247637.2482859234,1144769.227534222,1541184.539268733,1362989.1287997921,1575982.3255933905,1613869.1140078804,1487978.975041092,1668147.162487361,1091599.970149064,1230995.6517564736
2025-08-18,1771551.9093991355,1496782.501730865,1608059.031962739,1659592.9984674333,1254959.5647120238,1158249.4568305046,1547360.7546755758,1371280.8871993327,1580429.9969934868,1616819.8986672636,1494694.288040877,1678273.021072548,1099562.5955589998,1246650.7568509262
2025-08-19,1772298.9747074333,1489121.4363220911,1602474.6446130488,1657368.27372461,1241295.5023990155,1137604.843534005,1541973.89679817,1364054.4243733676,1577464.882726756,1616496.3783848516,1487026.567206866,1671424.999134118,1090129.568843321,1226144.7569086156
2025-08-20,1709519.5120813404,1446649.8746893783,1549128.517652008,1607023.857043719,1216709.29342684,1098372.2530890137,1491109.8252146086,1323275.308017339,1532987.4900546398,1565807.1264102366,1444644.4182043006,1615713.0466189648,1075898.0941479988,1196175.5621495177
2025-08-21,1729343.9594088926,1467069.9079442893,1573691.9920973955,1626609.9606816391,1232248.4769327766,1106024.5232717353,1510652.4538825238,1342133.5995295984,1541882.9459666912,1583134.1281523951,1465072.5591943627,1635222.9181473316,1091104.8430301135,1218948.9419818544
2025-08-22,1710489.0269937937,1454235.715159508,1557601.3399219462,1609213.7145144884,1227163.8277399752,1096250.9174392903,1496189.6340391329,1331062.5333315101,1534470.0471880052,1565947.58011687,1452285.0064133732,1617579.9140545889,1081078.808490302,1210701.3126391282
2025-08-25,1815985.8898393426,1538140.0037863166,1681324.1810495255,1644517.2241757286,1363955.715820766,1111088.3218151769,1532313.0042970278,1359790.9447688332,1562639.0851693838,1730256.6313439417,1536991.1319208357,1657057.3204220713,1229031.4870903315,1433677.0027238326
2025-08-26,1818268.4764510165,1537332.0580028447,1683893.5131953412,1645112.122208122,1356987.0419266769,1108610.0902169126,1533285.2480765986,1361343.488903171,1564121.6423027492,1731583.0153641424,1536133.627829395,1659097.0607170055,1224316.633823326,1431484.8499334971
2025-08-27,1835626.295165752,1548246.5684147326,1696039.1007169634,1656347.3341773837,1362213.4926527194,1105668.8948202478,1546769.108280283,1373374.6119870367,1571534.5410814355,1745663.2049290645,1547011.6322529623,1672569.7509076134,1224111.5073129728,1438871.5222624934
2025-08-28,1800366.7699409383,1525478.9399577049,1663800.5858748865,1630053.0357156096,1352638.135769434,1102756.6297021154,1520890.7508511737,1357498.3385524212,1556708.7435240634,1715172.6547445897,1524349.4540607454,1642874.0643638251,1218031.8412613322,1428290.3188420828
2025-08-29,1796449.5621796309,1520947.4977286612,1659712.5526495413,1625590.6379180765,1345660.9133103748,1107576.7027812789,1517015.6707287785,1357310.724883425,1556708.7435240634,1715354.832118549,1519770.8196825343,1639979.6166891276,1212547.025843984,1423595.8513729144
2025-09-01,1797829.3829061894,1517830.508368696,1659509.6946133066,1625365.0103769389,1332550.0584792204,1082169.270230878,1514482.7556051358,1348272.340658289,1541882.9459666912,1718415.497974267,1516571.5029325911,1637825.2591956086,1210253.692717513,1407872.1802350436
2025-09-02,1794159.5172717632,1515749.5606069206,1654611.4574203023,1624988.5269497845,1335673.8780698378,1090475.50164087,1513000.576728628,1345194.4919252282,1541882.9459666912,1716323.1536279991,1514500.2987457556,1633555.65385331,1211223.690678507,1404046.1594413524
2025-09-03,1797471.296799214,1517200.7528646148,1657493.028520969,1628238.6029005898,1340603.9844958908,1092827.3721468872,1514816.8836458852,1349872.5813288845,1540400.3888333258,1717318.7563310172,1515946.767085594,1636289.746725391,1210137.495531562,1405849.7498415636
2025-09-04,1798755.6244682458,1522738.6031370813,1660250.124495462,1633571.0128307806,1350513.0081754958,1098085.04766207,1519094.486423197,1354328.1598271548,1550778.4018787427,1721019.510262916,1521538.4566440526,1638965.8977530692,1218435.546051263,1416567.4781750585
2025-09-05,1828024.8762736865,1541319.6223769363,1683998.3513485934,1656174.6919272703,1366551.5401575489,1112710.7160895779,1541903.1686294903,1371956.4058034432,1567086.75656948,1742198.3804850436,1540058.8291202902,1661268.116650834,1222541.1167017266,1427270.8700118614
2025-09-08,1828555.680609341,1543834.9018110717,1687082.329523779,1654376.5188144313,1371174.2607811235,1121331.8057386805,1543210.1611247621,1374913.8098428803,1581912.5541268522,1750797.905517129,1542521.5518332468,1665346.4358751173,1221968.7621274164,1425706.03418961
2025-09-09,1857663.9570417167,1565637.422842974,1713654.6838817715,1678009.3966959885,1393998.281161692,1116200.56155427,1568780.9768391605,1392153.810389859,1598221.0219294487,1771349.870177152,1564299.6005926712,1690084.7016107272,1231027.6232809022,1445472.8979849422
2025-09-10,1887943.3907687361,1588394.568767206,1736607.619885449,1701528.634763657,1411010.833836437,1148191.427702308,1596915.524509275,1411052.3595290515,1629355.174177558,1802279.4588762824,1587029.2097214754,1716929.013209425,1235179.5431693103,1467966.148983141
2025-09-11,1900834.162333555,1592807.5613605012,1746572.884863119,1711731.5412278979,1406291.805805128,1150330.4156294144,1606683.6327409924,1412347.386125887,1644180.97173493,1813829.0698470864,1591368.7147353522,1728295.7328835302,1232602.3979907604,1463433.903860049
2025-09-12,1927624.093479103,1611716.7699529794,1770680.0754750094,1732104.0786632432,1418263.7587699296,1147686.5433339304,1626615.3697553615,1426850.1962285824,1660489.3264256674,1836955.1096226,1610245.6115153448,1748342.914845489,1247274.9738745652,1479438.0681117976
2025-09-15,1921354.5025378051,1607001.2791399842,1766351.5704777606,1726689.0410626712,1416932.3349762359,1139438.0632388915,1620871.7654599496,1420270.0433480563,1660489.3264256674,1831571.779378194,1605547.395834403,1741517.6416620428,1245142.1184142092,1474824.6209552912
2025-09-16,1958505.6289619938,1626072.789326287,1797212.2763051398,1752244.6853359644,1426175.8664318821,1139208.718729224,1645380.1244871765,1435531.8409933131,1682728.0227617256,1861135.6882328184,1624490.5341905693,1767414.2868715702,1244300.504640326,1475286.368426453
2025-09-17,1938947.3022604582,1614983.477217713,1782423.378420118,1737690.5038916946,1420486.347220885,1135868.5105557032,1630213.5087638127,1424811.935073637,1670867.3394710845,1846594.8017180208,1613457.7778465569,1751749.2021503828,1244107.7383613538,1470842.0777281802
2025-09-18,1963768.057149642,1633471.943066565,1803605.9956167142,1757549.9749500728,1437470.4250000492,1145633.6219787889,1652955.297752527,1443357.5736028114,1688658.364407046,1869694.916842216,1631923.7957808257,1772007.75011495,1251245.618599126,1487142.5887425053
2025-09-19,1937263.6110004082,1624805.454855721,1787861.91077011,1738837.7547833915,1436658.0715703592,1132772.0285593946,1636555.552917423,1432660.0938068347,1690140.9215404114,1857095.205436414,1623391.1664312317,1754075.2207901122,1257334.9161608175,1505403.5893260932
2025-09-22,1965988.8559616366,1644720.2888322994,1816580.3962603458,1759726.6320859876,1443340.566741437,1124618.749948517,1660370.9134431486,1449588.207140806,1702001.6048310527,1887928.1606922648,1643234.6495072322,1778434.1170084788,1265776.489979814,1518451.5145794167
2025-09-23,2012056.9268006973,1668563.3074838433,1852772.3739833971,1793618.3497579563,1444265.2259155163,1127962.0053649382,1692637.382553095,1470131.1928236405,1733135.7570791624,1930275.0411393573,1666932.013198233,1813455.5509569512,1268532.0665501708,1520094.326351259
2025-09-24,2007113.5055453442,1665051.33953905,1847310.0697402214,1791394.9880329373,1438062.982147129,1126926.0132432622,1689944.3624465645,1467294.889852179,1731653.1999457967,1928727.5127880643,1663404.6116714068,1808253.2010629848,1273305.4374332535,1518217.1235881855
2025-09-25,1987280.570936761,1657953.0227386327,1837806.968904258,1780206.971337404,1441623.7206467157,1120725.8406969095,1677619.425222644,1457611.7272217588,1725722.8583004763,1910196.343639996,1656379.9804190726,1799751.1232770828,1276364.7683847928,1528899.1145836331
2025-09-26,1959468.7246092756,1635706.682880169,1807038.307833133,1757198.9435918974,1420900.184583851,1119122.544355499,1651942.2484995986,1432769.3801364712,1697553.8203190977,1887368.2141751745,1634187.7666271382,1773535.8666163532,1263894.6462439464,1499662.276491756
2025-09-30,1968501.2417341715,1645197.9452839424,1810022.0833225595,1766123.8777198775,1435375.1911786709,1150165.8204360926,1659567.443708246,1446224.1791901982,1713862.175009835,1902678.022462932,1643732.7707778122,1780450.7918739575,1271548.6220509042,1507978.495471575
2025-10-01,1984690.9233185211,1653204.4757577851,1823802.4380628618,1778229.580988958,1433772.0819858133,1149932.8918035529,1672993.855655955,1455318.683422445,1722757.6309218865,1918536.4113205995,1651684.6962351864,1792964.7255794478,1270122.101944218,1510809.1794846903
